Employee ID,Training Date,Training Program Name,Training Type,Training Outcome,Location,Trainer,Training Duration(Days),Training Cost
2856,03-Jan-23,Customer Service,Internal,Completed,Port Joshuaport,Rebecca Frazier,2,842.67
2857,25-Dec-22,Customer Service,Internal,Completed,North Edwardtown,Alyssa Morrow,3,229.18
2858,10-Nov-22,Project Management,Internal,Failed,South Desireebury,Jerry Berry,3,851.72
2859,23-Sep-22,Technical Skills,Internal,Completed,New Thomas,Brett Hernandez,1,798.08
2860,13-Sep-22,Leadership Development,External,Passed,North William,Mark Flores,3,587.16
2861,07-Nov-22,Project Management,External,Completed,Lake Johnbury,Stephen Estrada,2,828.48
2862,11-Apr-23,Communication Skills,Internal,Incomplete,Edwardview,Theresa Burke,3,192.39
2863,08-Dec-22,Customer Service,Internal,Completed,North Robert,Gabrielle Pierce,4,422.27
2864,16-Jun-23,Leadership Development,External,Failed,New Jillfort,Lori Miles,4,242.25
2865,22-Mar-23,Customer Service,External,Passed,Maryville,Tracy Gonzalez,4,653.99
2866,11-Apr-23,Project Management,External,Passed,Millerport,Gabriella Salazar,5,792.46
2867,21-Feb-23,Leadership Development,External,Incomplete,Davidstad,Lisa Snyder,4,317.26
2868,17-Jun-23,Leadership Development,External,Failed,Rodriguezberg,Jacob Richards,5,866.79
2869,04-May-23,Leadership Development,Internal,Completed,Lake David,Ian Simon,2,422.63
2870,24-Feb-23,Project Management,Internal,Passed,Margaretfort,Robert Ortiz,5,413.42
2871,16-Oct-22,Communication Skills,External,Incomplete,Richardfurt,Trevor Holmes,5,900.02
2872,20-Mar-23,Communication Skills,Internal,Passed,Morenoland,Matthew Shaffer,3,573.84
2873,05-Jun-23,Project Management,Internal,Failed,Phamborough,Courtney Gray,2,801.16
2874,27-Sep-22,Project Management,Internal,Passed,Port Tylerfort,Ryan Powers,5,107.25
2875,17-Sep-22,Project Management,External,Incomplete,East Andrew,Maurice Green,1,892.56
2876,05-Jul-23,Project Management,External,Failed,Joshuaberg,Alejandro Newman,1,429.89
2877,10-Dec-22,Customer Service,Internal,Failed,Ponceville,Theresa Mcclure,4,664.5
2878,01-Dec-22,Project Management,Internal,Incomplete,West Luishaven,Roy Stone,5,925.8
2879,15-Jun-23,Customer Service,External,Failed,Georgeburgh,Jessica Golden,3,118.94
2880,15-Feb-23,Project Management,Internal,Failed,New Matthew,Ryan Gray,4,932.34
2881,18-May-23,Leadership Development,External,Incomplete,Mooneyborough,Alexandra Andrews,1,624.59
2882,21-Apr-23,Leadership Development,Internal,Failed,North Russellmouth,Kevin Vasquez,4,835.35
2883,11-May-23,Customer Service,External,Completed,East Michelle,Troy Turner,4,597.63
2884,01-May-23,Technical Skills,External,Passed,Emilyfort,Brooke White,4,974.28
2885,29-Dec-22,Communication Skills,External,Passed,Lake Joshua,Michael Johnson,1,176.13
2886,09-Jul-23,Technical Skills,External,Incomplete,West Kennethburgh,Christopher Mueller,4,263.04
2887,15-Apr-23,Communication Skills,Internal,Completed,Vanessamouth,Melissa Shah,5,411.52
2888,17-Mar-23,Customer Service,External,Completed,North Steven,Matthew Cox,4,119.5
2889,13-Oct-22,Customer Service,Internal,Passed,Brownhaven,Robert Yates,2,817.04
2890,10-Oct-22,Technical Skills,Internal,Completed,Jeffport,John Williams DDS,5,838.84
2891,31-Dec-22,Technical Skills,External,Incomplete,Mcguireside,Anthony Obrien,4,767.51
2892,10-Aug-22,Technical Skills,External,Passed,Port Jasmine,Steven Terrell,5,990.52
2893,05-Jun-23,Leadership Development,Internal,Completed,South Nicholasbury,Dustin Smith,5,205.24
2894,30-Jun-23,Customer Service,Internal,Completed,Christophermouth,Julie Williams,5,203.06
2895,15-Nov-22,Project Management,External,Incomplete,Belltown,Nathan Hill,4,555.6
2896,01-Jul-23,Technical Skills,Internal,Passed,Mitchelltown,Erin Day,5,794.92
2897,26-Nov-22,Leadership Development,Internal,Passed,Andrewston,John Gallagher,2,926.17
2898,22-Jun-23,Leadership Development,Internal,Completed,New Gabrielstad,Erik Marsh,1,832.37
2899,26-Mar-23,Leadership Development,Internal,Completed,Kyleberg,Michael Wilcox,5,128.8
2900,16-Jan-23,Customer Service,External,Passed,Joelberg,Erin Everett,4,255.02
2901,13-Jul-23,Leadership Development,Internal,Incomplete,Rhondaview,Tracy Russell,4,674.34
2902,31-Mar-23,Project Management,External,Incomplete,Port Scott,Kevin Deleon,2,778.36
2903,22-Jun-23,Customer Service,External,Failed,New Patriciabury,Sandra Andrade,2,906.63
2904,06-May-23,Technical Skills,External,Failed,Rachaelstad,Kristi Hampton,4,986.01
2905,14-Oct-22,Leadership Development,External,Passed,Johnsonberg,Jessica Caldwell,5,846.88
2906,06-Dec-22,Technical Skills,External,Incomplete,Reedside,Scott Williams,1,998.74
2907,12-Feb-23,Communication Skills,External,Completed,Elizabethbury,Tiffany Cox,4,510.69
2908,28-Nov-22,Leadership Development,External,Passed,North Jeanfurt,Crystal Elliott,1,100.55
2909,12-May-23,Technical Skills,Internal,Passed,Lake Elizabeth,Heather Baker,4,818.39
2910,19-Sep-22,Technical Skills,Internal,Incomplete,New Nathanstad,Andrea Gould,1,763.78
2911,28-Mar-23,Technical Skills,Internal,Passed,Biancaside,Angelica Franco,1,292.36
2912,11-Jan-23,Communication Skills,Internal,Completed,South Joshua,Andrew Garcia,2,990.45
2913,01-Dec-22,Communication Skills,External,Completed,Donovanstad,Jennifer Bray,3,989.75
2914,15-Oct-22,Communication Skills,Internal,Failed,Port Robertotown,Justin Long,1,194.13
2915,25-Mar-23,Technical Skills,Internal,Incomplete,North Margaretshire,Peter Stokes,2,993.79
2916,09-Oct-22,Technical Skills,Internal,Incomplete,South Nathan,Sylvia Obrien,2,932.4
2917,15-Oct-22,Customer Service,External,Passed,Johnsonview,Cameron Martin,3,636.37
2918,28-Aug-22,Project Management,External,Failed,East Amberside,Brandy Greene,1,333.03
2919,23-Apr-23,Technical Skills,Internal,Failed,Port Cindymouth,Jay Lopez,1,195.63
2920,27-Sep-22,Technical Skills,External,Completed,Shawnchester,Cassandra Mendoza,2,140.27
2921,11-Jan-23,Customer Service,External,Incomplete,Lynchfort,Beth Fields,1,465.54
2922,19-May-23,Technical Skills,External,Incomplete,West Heathertown,Donna Joseph,1,713.3
2923,15-Oct-22,Technical Skills,Internal,Failed,Castilloshire,Jason Clayton,4,632.73
2924,31-Oct-22,Technical Skills,External,Failed,Bishophaven,Natalie Thomas,1,244.84
2925,14-Apr-23,Communication Skills,External,Failed,New John,Katie Bullock,4,689.93
2926,17-Mar-23,Technical Skills,Internal,Failed,Hudsonfort,Mrs. Jessica Alvarado MD,3,459.59
2927,15-Oct-22,Technical Skills,External,Failed,Wolfetown,Kevin Turner,4,597.54
2928,21-Jun-23,Communication Skills,External,Incomplete,Selenamouth,Steven Dominguez,2,175.63
2929,23-Sep-22,Project Management,Internal,Passed,East Christine,Charles Brandt,5,120.14
2930,23-Feb-23,Technical Skills,External,Failed,Schmittborough,Ricardo Reed,5,871.29
2931,23-Jul-23,Leadership Development,External,Passed,Ericside,Kathleen Lee,1,485.84
2932,17-May-23,Communication Skills,External,Completed,Simpsonland,Alex Scott,2,275.36
2933,02-Jul-23,Communication Skills,External,Incomplete,Bakerview,Angel Burgess,3,933.67
2934,14-Mar-23,Technical Skills,Internal,Passed,West Marissa,Jennifer Castro,4,927.08
2935,25-Jul-23,Communication Skills,External,Passed,South Robin,April Brown,4,395.52
2936,23-Dec-22,Leadership Development,Internal,Completed,South Jeff,Christopher Young,3,123.26
2937,25-Jul-23,Leadership Development,Internal,Completed,Port Ethan,Tracey Taylor,3,198.45
2938,18-May-23,Communication Skills,Internal,Passed,Stephenstad,Jordan Green,2,478.07
2939,06-Sep-22,Project Management,External,Completed,New Randyborough,Brandon Collins,3,285.5
2940,14-Jun-23,Communication Skills,External,Passed,Smithburgh,Justin Clements,2,490.26
2941,11-Nov-22,Customer Service,Internal,Completed,Mahoneyberg,Lisa Thomas DDS,3,828.68
2942,20-Feb-23,Technical Skills,External,Incomplete,South Julie,Henry Fowler,2,858.29
2943,04-Apr-23,Communication Skills,External,Completed,North John,Tiffany Rubio,3,494.19
2944,17-Feb-23,Communication Skills,Internal,Passed,Charlesshire,Richard Clark,4,502.56
2945,01-Jul-23,Communication Skills,External,Failed,New Ronaldmouth,William Atkinson,5,826.82
2946,12-Jul-23,Leadership Development,Internal,Failed,Donnaland,Jimmy Collins,4,655.83
2947,13-Aug-22,Project Management,External,Incomplete,New William,Collin Turner,1,543.81
2948,01-Nov-22,Technical Skills,Internal,Failed,Changmouth,Amber Vazquez,1,482.47
2949,09-Mar-23,Communication Skills,Internal,Passed,North Lauramouth,David Velazquez,3,310.41
2950,19-Mar-23,Technical Skills,Internal,Completed,New Jennifer,Danny Clark,2,331.52
2951,07-Sep-22,Leadership Development,External,Passed,West Linda,Patrick Cruz,3,973.96
2952,08-May-23,Communication Skills,Internal,Completed,Laceymouth,Austin Reeves,3,149.09
2953,11-Dec-22,Leadership Development,External,Incomplete,Andrewville,David Russell,4,925.16
2954,23-Oct-22,Project Management,External,Passed,South Brian,Hannah Mitchell,2,833.13
2955,04-Jun-23,Project Management,External,Failed,East Jimmy,Robin Banks,5,191.49
2956,13-Oct-22,Customer Service,External,Passed,New Colin,Veronica Ross,3,474.15
2957,30-Aug-22,Project Management,External,Failed,West Ashley,John King,1,550.42
2958,09-Feb-23,Technical Skills,External,Incomplete,North Allisonland,Rebecca Mack,1,681.23
2959,06-Jul-23,Customer Service,Internal,Incomplete,Carolburgh,Mercedes Garcia,5,657.64
2960,16-Dec-22,Project Management,Internal,Incomplete,Evansborough,Katherine Vasquez,4,449.66
2961,19-Jan-23,Leadership Development,External,Passed,North Josephbury,Neil Miller,5,587.25
2962,28-Aug-22,Customer Service,Internal,Failed,Port Joshua,Anita Ray,2,198.55
2963,08-Jun-23,Customer Service,External,Completed,Victoriaville,Jonathan Anderson,5,629.24
2964,14-Oct-22,Communication Skills,Internal,Incomplete,Masonstad,Justin Bonilla,2,614.06
2965,07-Mar-23,Project Management,External,Completed,Lake Anna,Lisa Ross,3,426.26
2966,17-Oct-22,Project Management,Internal,Passed,Christopherbury,Linda White,5,197.73
2967,21-Jul-23,Customer Service,External,Incomplete,Emilymouth,Michael Larson,3,145.68
2968,20-Nov-22,Customer Service,Internal,Failed,Brownburgh,Eric Charles,3,764.74
2969,18-Oct-22,Customer Service,Internal,Passed,Elizabethtown,Samuel Miller,3,405.4
2970,16-Jan-23,Leadership Development,External,Failed,Morrisonshire,Mark Williams,4,689.49
2971,12-Apr-23,Project Management,Internal,Incomplete,Port Ryanmouth,John Russell,2,141.14
2972,01-Mar-23,Leadership Development,Internal,Passed,East Shaneton,Jasmine George,1,788.69
2973,13-Jul-23,Technical Skills,Internal,Failed,Fullershire,Charles Jones,5,458.81
2974,27-Apr-23,Project Management,Internal,Passed,Jefferyland,Scott Howard,5,140.91
2975,12-Jul-23,Leadership Development,External,Completed,West Scottshire,Heather Cruz,5,551.76
2976,09-Jun-23,Communication Skills,Internal,Passed,Port Richard,Tiffany Kelley,5,720.1
2977,01-Apr-23,Project Management,Internal,Passed,Burnston,Ashley Holmes,4,640.05
2978,02-Nov-22,Communication Skills,Internal,Failed,Davidland,Katie Chandler,1,470.62
2979,10-Jun-23,Leadership Development,External,Failed,West Kellyview,Jonathan Lozano,4,257.87
2980,17-Feb-23,Customer Service,External,Passed,South Brandonville,Harry Hernandez,4,970.09
2981,25-Jun-23,Communication Skills,External,Completed,Alyssaside,Megan Reynolds,2,197.96
2982,31-Oct-22,Project Management,External,Failed,East Morgan,Sarah Harris,2,166.78
2983,25-Jun-23,Project Management,External,Passed,West Bradleyborough,Amy Davis,4,267.6
2984,24-May-23,Project Management,Internal,Incomplete,Lake Laurenville,Jessica Hudson,1,671.21
2985,25-Oct-22,Customer Service,Internal,Failed,West Andrew,Melissa Jackson,4,813.43
2986,20-Feb-23,Communication Skills,Internal,Completed,East Rachelville,Rebecca Perez,1,501.89
2987,20-Jan-23,Leadership Development,External,Failed,Port Sabrinafurt,Ashley Allen,4,133.4
2988,03-Jan-23,Customer Service,Internal,Failed,Port Melissa,Mrs. Kristi Thornton,4,312.8
2989,24-Nov-22,Communication Skills,External,Failed,West Stephanie,Ashley Jones,3,272.76
2990,14-May-23,Project Management,External,Passed,Lake Davidton,Logan Smith,3,494.03
2991,02-Dec-22,Project Management,Internal,Completed,West Sierrafurt,Daniel Ramos,3,722.92
2992,03-Feb-23,Leadership Development,Internal,Passed,Davisbury,Dennis Robbins,1,125.34
2993,03-Nov-22,Communication Skills,Internal,Incomplete,Judithborough,Matthew Kemp,3,559.24
2994,14-Dec-22,Project Management,External,Incomplete,New Brandiport,Sabrina Delgado,1,936.24
2995,03-Jul-23,Technical Skills,Internal,Passed,Wardchester,Susan Luna,1,440.35
2996,30-Sep-22,Technical Skills,Internal,Passed,Dunnchester,Ashley Gray,2,727.12
2997,16-Feb-23,Communication Skills,External,Completed,Morenohaven,Martin Ingram,4,433.14
2998,17-Oct-22,Customer Service,External,Failed,West Amanda,Sandra Bennett,1,764.14
2999,14-Jun-23,Customer Service,Internal,Passed,Raymondshire,Makayla Hart,5,800.21
3000,11-May-23,Technical Skills,External,Incomplete,Michaelbury,Donald Crane,2,172.72
3001,26-Dec-22,Communication Skills,Internal,Passed,Alexanderchester,Mrs. Elizabeth Salazar,5,346.93
3002,05-Feb-23,Leadership Development,Internal,Passed,North Rachel,Arthur Parker MD,4,247.81
3003,16-Nov-22,Technical Skills,Internal,Passed,Danielleborough,Brandon Cook,4,144.84
3004,07-Mar-23,Technical Skills,Internal,Incomplete,Christopherchester,Brandi Perez,1,183.63
3005,21-Mar-23,Communication Skills,Internal,Passed,Scottburgh,Terry Green,5,997.4
3006,13-May-23,Communication Skills,External,Passed,Port Jaredfort,Shannon Turner,3,415.18
3007,19-Jul-23,Customer Service,External,Incomplete,Thomaschester,Robert Gardner,5,147.35
3008,15-Mar-23,Leadership Development,Internal,Incomplete,Nguyenmouth,Tamara Perez,3,967.08
3009,20-Nov-22,Leadership Development,Internal,Incomplete,East William,William Hensley,4,637.86
3010,11-Sep-22,Project Management,External,Failed,South Andrew,Kevin Lyons,3,299.13
3011,11-Oct-22,Leadership Development,External,Incomplete,Lynnburgh,Maurice Cole,3,935.75
3012,22-Sep-22,Technical Skills,External,Failed,South Jameshaven,Gregg Foster,3,494.02
3013,23-May-23,Leadership Development,Internal,Incomplete,New Gregory,Matthew Sanders,4,776.3
3014,01-Feb-23,Leadership Development,Internal,Completed,Lake Jeffreyborough,Rebecca Robbins,3,326.37
3015,18-Nov-22,Customer Service,External,Completed,Bryanburgh,Diane Duran,1,108.95
3016,26-Jan-23,Communication Skills,Internal,Completed,Walterland,Mr. James Barnes,4,550.9
3017,19-Aug-22,Technical Skills,Internal,Incomplete,West Elizabethborough,Stephen Freeman,4,795.89
3018,02-Apr-23,Communication Skills,External,Passed,Juanton,Jenna Waters,1,980.49
3019,18-Nov-22,Technical Skills,External,Failed,Port Thomaston,Stephanie Dixon,1,155.46
3020,19-Jun-23,Project Management,External,Completed,South Mariamouth,Justin Stanton,2,367.74
3021,04-Aug-23,Customer Service,External,Passed,Coreyborough,Rachel Roach,3,115.55
3022,15-Dec-22,Communication Skills,External,Completed,New Kevin,Charles Garcia,3,848.52
3023,04-May-23,Project Management,Internal,Passed,South Gregborough,Kevin Brown,5,321.61
3024,21-Dec-22,Technical Skills,External,Passed,South Javierview,Emily Henderson,4,957.12
3025,27-Aug-22,Communication Skills,External,Incomplete,Kingberg,Leah Woods,3,177.63
3026,02-Nov-22,Customer Service,External,Passed,Keithland,Debbie Adkins,3,864.03
3027,05-Jul-23,Communication Skills,External,Incomplete,New Kelseyland,Matthew Ramirez,4,707.06
3028,20-Oct-22,Communication Skills,Internal,Completed,Nguyenstad,Benjamin Mathews,4,690.29
3029,03-Jul-23,Project Management,External,Incomplete,Bridgesside,Brian Murphy,1,721.83
3030,24-Dec-22,Technical Skills,Internal,Passed,Port Codyburgh,Miranda Kennedy,2,287.34
3031,31-Dec-22,Technical Skills,External,Incomplete,Jacksonborough,Heidi Cole,2,783.36
3032,28-Oct-22,Technical Skills,External,Passed,North Justinbury,Kari Sanchez,1,709.78
3033,08-Jan-23,Customer Service,Internal,Incomplete,Ramirezburgh,Justin Arellano,4,714.64
3034,25-Nov-22,Leadership Development,Internal,Passed,Lake Angela,Deborah White,2,947.76
3035,09-May-23,Customer Service,Internal,Completed,Port Brett,Frank Mitchell,1,498.19
3036,19-Jun-23,Technical Skills,Internal,Failed,West Walter,Carlos Leonard,3,516.4
3037,01-May-23,Leadership Development,Internal,Failed,Lake Roberthaven,Marc Burns,5,374.69
3038,17-Aug-22,Customer Service,Internal,Incomplete,Edwardsside,Diane Freeman,5,244.22
3039,05-Jan-23,Leadership Development,Internal,Completed,New Brendamouth,Alice Mcbride,2,130.81
3040,30-Dec-22,Technical Skills,Internal,Passed,Thorntonton,Ethan Brown,5,321.03
3041,28-Jul-23,Project Management,Internal,Completed,Stewartville,William Peterson,4,354.82
3042,03-Feb-23,Technical Skills,Internal,Incomplete,New Kimberlyview,Jerome Moss,2,513.54
3043,21-Feb-23,Customer Service,External,Completed,New David,Michelle Davila,5,658.12
3044,20-Dec-22,Leadership Development,Internal,Passed,Courtneyshire,Breanna Williams,2,643.75
3045,03-Mar-23,Communication Skills,External,Incomplete,Troyshire,Christopher Smith,2,290.75
3046,14-Jan-23,Communication Skills,Internal,Passed,Lake Jerry,Stephanie Black,2,767.56
3047,13-Jun-23,Customer Service,External,Passed,Leslieview,Mckenzie Myers,1,507.74
3048,08-Jan-23,Customer Service,Internal,Completed,Smithmouth,Scott Brooks,2,919.75
3049,20-Jan-23,Project Management,External,Incomplete,Martinberg,Margaret Fitzgerald,4,510.95
3050,06-Nov-22,Project Management,External,Completed,Mooreburgh,Renee Bell,2,826.19
3051,02-May-23,Leadership Development,External,Incomplete,Danielmouth,Timothy Richard,1,992.48
3052,01-Oct-22,Technical Skills,External,Incomplete,Derekbury,Amanda Bradshaw,3,824.73
3053,04-Jul-23,Communication Skills,External,Failed,Lake Katrinastad,Rebecca Terry,2,588.35
3054,07-Jun-23,Leadership Development,External,Incomplete,Port Jason,Marissa Harris,5,144.66
3055,05-Apr-23,Technical Skills,Internal,Failed,North Janice,Terri Christensen,3,833.23
3056,20-Jun-23,Communication Skills,External,Passed,Terryton,Anthony Stanton,1,535.51
3057,28-May-23,Leadership Development,Internal,Completed,Johnsonville,Melissa Villegas,4,961.84
